id,pid,ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,saleprice,neighborhood_Blueste,neighborhood_BrDale,neighborhood_BrkSide,neighborhood_ClearCr,neighborhood_CollgCr,neighborhood_Crawfor,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_Greens,neighborhood_GrnHill,neighborhood_IDOTRR,neighborhood_Landmrk,neighborhood_MeadowV,neighborhood_Mitchel,neighborhood_NAmes,neighborhood_NPkVill,neighborhood_NWAmes,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_OldTown,neighborhood_SWISU,neighborhood_Sawyer,neighborhood_SawyerW,neighborhood_Somerst,neighborhood_StoneBr,neighborhood_Timber,neighborhood_Veenker,bldg_type_2fmCon,bldg_type_Duplex,bldg_type_Twnhs,bldg_type_TwnhsE,house_style_1.5Unf,house_style_1Story,house_style_2.5Fin,house_style_2.5Unf,house_style_2Story,house_style_SFoyer,house_style_SLvl,heating_GasW,heating_Grav,heating_OthW,heating_Wall,central_air_Y,garage_type_Attchd,garage_type_Basment,garage_type_BuiltIn,garage_type_CarPort,garage_type_Detchd,garage_type_none,utilities_NoSeWa,utilities_NoSewr,total_liv_sqft,total_bsmt_1st_flr_sf,garage_total,saleprice_log
1957,535450190,50,RL,60.0,8064,Pave,none,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,5,7,1949,2006,Gable,CompShg,MetalSd,MetalSd,none,0.0,3,4,CBlock,3,3,Mn,Unf,0.0,Unf,0.0,672.0,672.0,GasA,5,Y,SBrkr,672,252,0,924,0.0,0.0,1,0,3,1,3,6,Typ,1,1,Detchd,2003.0,Unf,2.0,576.0,3,3,Y,0,0,0,0,0,0,0,MnPrv,Shed,2000,7,2007,WD ,122900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2520.0,451584.0,1152.0,11.719126295554126
380,527355150,20,RL,80.0,9600,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,PosN,Norm,1Fam,1Story,8,5,1981,1981,Hip,WdShngl,BrkFace,BrkFace,none,0.0,4,3,PConc,4,3,No,ALQ,1104.0,Unf,0.0,1420.0,2524.0,GasA,3,Y,SBrkr,2524,0,0,2524,1.0,0.0,2,1,4,1,4,9,Typ,1,4,Attchd,1981.0,Fin,2.0,542.0,3,3,Y,474,120,0,0,0,0,0,MnPrv,none,0,7,2009,WD ,278000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,8676.0,6370576.0,1084.0,12.535376392672774
2860,909276010,70,RL,64.0,11435,Pave,none,IR1,HLS,AllPub,Corner,Mod,Crawfor,Norm,Norm,1Fam,2Story,8,7,1929,1950,Gable,CompShg,BrkFace,Stucco,none,0.0,3,3,PConc,4,3,No,Unf,0.0,Unf,0.0,792.0,792.0,GasA,2,Y,SBrkr,792,725,0,1517,0.0,0.0,1,0,3,1,4,7,Typ,2,4,Detchd,1931.0,Unf,2.0,400.0,3,3,Y,0,0,0,0,0,0,0,none,none,0,6,2006,WD ,230000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3826.0,627264.0,800.0,12.345834587905333
2517,533250130,120,RL,30.0,9549,Pave,none,IR1,Lvl,AllPub,CulDSac,Gtl,Veenker,Norm,Norm,TwnhsE,1Story,8,5,1995,1996,Hip,CompShg,BrkFace,BrkFace,none,0.0,4,4,PConc,4,4,Av,LwQ,437.0,GLQ,1057.0,0.0,1494.0,GasA,5,Y,SBrkr,1494,0,0,1494,1.0,0.0,1,1,2,1,5,6,Typ,1,4,Attchd,1995.0,Fin,2.0,481.0,3,3,Y,0,30,0,0,216,0,0,none,none,0,4,2006,WD ,270000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4919.0,2232036.0,962.0,12.506177237980511
1933,535302070,20,RL,60.0,10950,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1952,1952,Hip,CompShg,Wd Sdng,Wd Sdng,none,0.0,3,3,CBlock,3,3,No,ALQ,441.0,Unf,0.0,507.0,948.0,GasA,3,Y,SBrkr,948,0,0,948,0.0,0.0,1,0,2,1,3,5,Typ,0,0,Detchd,1952.0,Unf,2.0,410.0,3,3,N,0,48,0,0,0,0,0,none,none,0,4,2007,WD ,125000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3285.0,898704.0,820.0,11.736069016284437
820,906340110,20,RL,79.0,10637,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2007,2008,Hip,CompShg,VinylSd,VinylSd,Stone,336.0,4,3,PConc,5,3,Gd,GLQ,1288.0,Unf,0.0,417.0,1705.0,GasA,5,Y,SBrkr,1718,0,0,1718,1.0,0.0,2,0,3,1,4,7,Typ,1,4,Attchd,2007.0,RFn,3.0,826.0,3,3,Y,208,44,0,0,0,0,0,none,none,0,9,2009,WD ,297000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6429.0,2929190.0,2478.0,12.601487417784837
675,535426150,20,RL,80.0,9000,Pave,none,IR1,HLS,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,1Story,6,6,1958,1958,Flat,Tar&Grv,Wd Sdng,Wd Sdng,BrkFace,82.0,3,3,CBlock,4,3,Gd,Unf,0.0,Unf,0.0,160.0,160.0,GasA,2,Y,SBrkr,1142,0,0,1142,0.0,0.0,1,0,2,1,3,5,Typ,1,4,Basment,1958.0,RFn,1.0,384.0,3,3,Y,0,28,64,0,0,0,0,none,none,0,4,2009,WD ,113500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2444.0,182720.0,384.0,11.639558115903595
2910,923225240,160,RM,41.0,2665,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,5,6,1977,1977,Gable,CompShg,CemntBd,CmentBd,none,0.0,3,3,PConc,3,3,No,ALQ,548.0,Rec,173.0,36.0,757.0,GasA,5,Y,SBrkr,925,550,0,1475,0.0,0.0,2,0,4,1,3,6,Typ,1,3,Attchd,1977.0,RFn,1.0,336.0,3,3,Y,104,26,0,0,0,0,0,none,none,0,7,2006,WD ,127000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4255.0,700225.0,336.0,11.751942365440728
21,527358140,20,RL,105.0,11751,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1977,1977,Hip,CompShg,Plywood,Plywood,BrkFace,480.0,3,3,CBlock,4,3,No,BLQ,705.0,Unf,0.0,1139.0,1844.0,GasA,5,Y,SBrkr,1844,0,0,1844,0.0,0.0,2,0,3,1,3,7,Typ,1,3,Attchd,1977.0,RFn,2.0,546.0,3,3,Y,0,122,0,0,0,0,0,MnPrv,none,0,1,2010,COD,190000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6237.0,3400336.0,1092.0,12.154779351142624
1873,534177210,20,RL,80.0,9600,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,6,1973,1973,Hip,CompShg,HdBoard,HdBoard,BrkFace,320.0,3,3,CBlock,3,3,No,ALQ,916.0,Unf,0.0,326.0,1242.0,GasA,2,Y,SBrkr,1242,0,0,1242,0.0,0.0,1,1,3,1,3,6,Typ,1,3,Attchd,1973.0,Unf,2.0,528.0,3,3,Y,0,0,0,0,0,0,0,none,none,0,9,2007,WD ,175500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4642.0,1542564.0,1056.0,12.075394321888057
2125,907135050,20,RL,60.0,8428,Pave,none,IR2,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1994,1994,Gable,CompShg,VinylSd,VinylSd,none,0.0,3,4,PConc,4,4,No,GLQ,420.0,Unf,0.0,570.0,990.0,GasA,5,Y,SBrkr,990,0,0,990,1.0,0.0,1,0,3,1,3,5,Typ,0,0,Detchd,1995.0,Unf,1.0,384.0,3,3,Y,256,0,0,0,0,0,0,none,none,0,7,2007,WD ,146000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3390.0,980100.0,384.0,11.891361900690473
1489,908102260,20,RL,75.0,9937,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,6,1965,1965,Gable,CompShg,HdBoard,HdBoard,none,0.0,4,3,CBlock,3,3,No,BLQ,830.0,LwQ,290.0,136.0,1256.0,GasA,4,Y,SBrkr,1256,0,0,1256,1.0,0.0,1,1,3,1,3,6,Typ,0,0,Attchd,1965.0,Fin,1.0,276.0,3,3,Y,736,68,0,0,0,0,0,none,none,0,6,2008,WD ,147500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4598.0,1577536.0,276.0,11.901583454762012
2383,528110050,20,RL,107.0,13891,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,10,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,none,0.0,5,3,PConc,5,4,Gd,GLQ,1386.0,Unf,0.0,690.0,2076.0,GasA,5,Y,SBrkr,2076,0,0,2076,1.0,0.0,2,1,2,1,5,7,Typ,1,4,Attchd,2006.0,Fin,3.0,850.0,3,3,Y,216,229,0,0,0,0,0,none,none,0,9,2006,New,465000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,7614.0,4309776.0,2550.0,13.049792684569493
983,923275040,85,RL,74.0,9101,Pave,none,IR1,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,5,6,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,104.0,3,4,PConc,4,3,Av,GLQ,1097.0,Unf,0.0,0.0,1097.0,GasA,5,Y,SBrkr,1110,0,0,1110,1.0,0.0,1,0,1,1,4,4,Typ,1,3,Attchd,1978.0,Fin,2.0,602.0,3,3,Y,303,30,0,0,0,0,0,none,none,0,7,2009,WD ,165500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4414.0,1217670.0,1204.0,12.016726473799254
1325,902406090,50,RM,81.0,12150,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,5,1954,1954,Gable,CompShg,MetalSd,MetalSd,BrkFace,335.0,3,3,BrkTil,3,3,No,Unf,0.0,Unf,0.0,1050.0,1050.0,GasA,5,N,FuseF,1050,745,0,1795,0.0,0.0,2,0,4,1,3,7,Typ,0,0,Attchd,1954.0,Unf,1.0,352.0,2,3,Y,0,0,0,0,0,0,0,none,none,0,11,2008,WD ,131500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4640.0,1102500.0,352.0,11.786762130599957
1378,905102170,20,RL,70.0,11200,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1965,1965,Hip,CompShg,HdBoard,HdBoard,none,0.0,3,3,CBlock,3,3,No,Rec,906.0,Unf,0.0,134.0,1040.0,GasA,5,Y,SBrkr,1040,0,0,1040,1.0,0.0,1,0,3,1,3,5,Typ,0,0,Detchd,1965.0,Unf,1.0,384.0,3,3,Y,0,0,0,0,0,0,0,none,none,0,2,2008,WD ,129500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4026.0,1081600.0,384.0,11.771436160121729
1537,909281110,70,RL,100.0,9670,Pave,none,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,8,6,1935,1950,Gable,CompShg,BrkFace,Stucco,Stone,40.0,3,3,PConc,3,2,No,LwQ,210.0,Unf,0.0,398.0,608.0,GasA,3,Y,SBrkr,983,890,0,1873,0.0,0.0,1,1,4,1,3,9,Typ,2,4,Detchd,1935.0,Fin,2.0,786.0,2,3,Y,0,0,207,0,0,0,0,none,none,0,6,2008,WD ,257076,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4564.0,597664.0,1572.0,12.45712704000522
905,909101140,50,RL,60.0,10998,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,5,1941,1960,Gable,CompShg,Wd Sdng,Wd Sdng,none,0.0,3,3,CBlock,3,3,No,LwQ,408.0,BLQ,420.0,156.0,984.0,GasA,5,Y,SBrkr,984,620,0,1604,0.0,0.0,2,0,3,1,3,6,Min2,0,0,Detchd,1977.0,Unf,2.0,660.0,3,3,Y,0,68,0,0,0,0,0,none,none,0,7,2009,WD ,117000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4600.0,968256.0,1320.0,11.669929213779893
1532,909275050,70,RL,60.0,7200,Pave,none,Reg,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,7,6,1931,2000,Gable,CompShg,Stucco,Wd Shng,none,0.0,3,2,BrkTil,4,3,No,Unf,0.0,Unf,0.0,776.0,776.0,GasA,3,Y,SBrkr,851,651,0,1502,0.0,0.0,1,1,3,1,3,6,Typ,1,4,Attchd,1931.0,RFn,1.0,270.0,3,3,P,0,0,112,0,0,0,0,MnPrv,none,0,2,2008,WD ,149000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3780.0,660376.0,270.0,11.911701584927597
132,534475100,20,RL,80.0,9920,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1954,1954,Gable,CompShg,HdBoard,HdBoard,Stone,110.0,3,3,CBlock,3,3,No,Rec,354.0,LwQ,290.0,412.0,1056.0,GasA,3,Y,SBrkr,1063,0,0,1063,1.0,0.0,1,0,3,1,3,6,Typ,0,0,Attchd,1954.0,RFn,1.0,280.0,3,3,Y,0,0,164,0,0,0,0,MnPrv,none,0,2,2010,WD ,128000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3536.0,1122528.0,280.0,11.759785542901755
1078,528188090,160,RL,36.0,2448,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,4,3,PConc,4,3,No,Unf,0.0,Unf,0.0,764.0,764.0,GasA,5,Y,SBrkr,764,862,0,1626,0.0,0.0,2,1,2,1,4,6,Typ,0,0,BuiltIn,2003.0,RFn,2.0,474.0,3,3,Y,0,27,0,0,0,0,0,none,none,0,10,2008,WD ,155000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4016.0,583696.0,948.0,11.951180395901384
2511,533221080,160,FV,73.0,2998,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,513.0,4,3,PConc,4,3,No,GLQ,353.0,Unf,0.0,403.0,756.0,GasA,5,Y,SBrkr,768,756,0,1524,0.0,0.0,2,1,2,1,4,4,Typ,0,0,Detchd,2000.0,Unf,2.0,440.0,3,3,Y,0,32,0,0,0,0,0,none,none,0,6,2006,WD ,166000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4157.0,580608.0,880.0,12.01974306733868
912,909250220,50,RL,65.0,7804,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,4,3,1928,1950,Gable,CompShg,WdShing,Plywood,none,0.0,3,3,BrkTil,3,3,No,BLQ,622.0,Unf,0.0,500.0,1122.0,GasA,3,Y,SBrkr,1328,653,0,1981,1.0,0.0,2,0,4,1,4,7,Min2,2,3,Detchd,1981.0,Unf,2.0,576.0,3,3,Y,431,44,0,0,0,0,0,MnPrv,none,0,12,2009,WD ,135000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5706.0,1490016.0,1152.0,11.813030057420567
2351,527356020,60,RL,80.0,16692,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,2Story,7,5,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,184.0,3,3,CBlock,4,3,No,BLQ,790.0,LwQ,469.0,133.0,1392.0,GasA,3,Y,SBrkr,1392,1392,0,2784,1.0,0.0,3,1,5,1,4,12,Typ,2,3,Attchd,1978.0,RFn,2.0,564.0,3,3,Y,0,112,0,0,440,519,2,MnPrv,TenC,2000,7,2006,WD ,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,7750.0,1937664.0,1128.0,12.429216196844383
330,923226250,160,RM,21.0,1476,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,4,7,1970,1970,Gable,CompShg,CemntBd,CmentBd,none,0.0,3,3,CBlock,3,3,No,GLQ,176.0,Unf,0.0,370.0,546.0,GasA,5,Y,SBrkr,546,546,0,1092,0.0,0.0,1,1,3,1,3,5,Typ,0,0,none,none,none,0.0,0.0,0,0,Y,200,26,0,0,0,0,0,none,none,0,3,2010,WD ,76000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2906.0,298116.0,0.0,11.238488619268468
2586,535305120,20,RL,75.0,10170,Pave,none,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1951,1951,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,522.0,3,3,CBlock,3,3,No,Unf,0.0,Unf,0.0,216.0,216.0,GasA,3,Y,SBrkr,1575,0,0,1575,0.0,0.0,1,1,2,1,4,5,Typ,1,4,Attchd,1951.0,Unf,2.0,400.0,3,3,Y,0,0,0,0,0,0,0,none,none,0,6,2006,WD ,155000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3366.0,340200.0,800.0,11.951180395901384
224,905106140,60,RL,80.0,9364,Pave,none,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,7,1969,1969,Gable,CompShg,HdBoard,HdBoard,Stone,143.0,3,3,CBlock,3,3,No,ALQ,371.0,Unf,0.0,292.0,663.0,GasA,3,Y,SBrkr,663,689,0,1352,0.0,0.0,1,1,4,1,3,7,Typ,0,0,Attchd,1969.0,Fin,1.0,299.0,3,3,Y,379,36,0,0,0,0,0,MnPrv,none,0,3,2010,WD ,158000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3738.0,439569.0,299.0,11.970350312009105
98,533212020,160,FV,24.0,2544,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,none,0.0,4,3,PConc,4,3,No,GLQ,368.0,ALQ,42.0,190.0,600.0,GasA,5,Y,SBrkr,600,600,0,1200,1.0,0.0,2,1,2,1,4,4,Typ,0,0,Detchd,2004.0,RFn,2.0,480.0,3,3,Y,0,172,0,0,0,0,0,none,none,0,2,2010,WD ,149500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3368.0,360000.0,960.0,11.915051671812877
2565,534479300,20,RL,82.0,9888,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,1975,Gable,CompShg,MetalSd,MetalSd,none,0.0,3,4,CBlock,3,3,No,BLQ,486.0,Unf,0.0,450.0,936.0,GasA,3,Y,FuseA,936,0,0,936,0.0,0.0,1,0,2,1,3,5,Typ,0,0,Attchd,1954.0,Unf,1.0,240.0,3,3,Y,0,0,160,0,0,0,0,MnPrv,none,0,3,2006,WD ,121000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3294.0,876096.0,240.0,11.703545824578878
1934,535304170,20,RL,68.0,7942,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,none,0.0,3,3,CBlock,3,3,No,Rec,85.0,ALQ,955.0,0.0,1040.0,GasA,3,Y,FuseF,1040,0,0,1040,0.0,1.0,1,0,3,1,3,6,Typ,0,0,Attchd,1953.0,Fin,1.0,293.0,3,3,Y,0,0,0,0,0,0,0,MnPrv,none,0,6,2007,WD ,136000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3205.0,1081600.0,293.0,11.820410164718188
997,527107010,60,RL,63.0,15038,Pave,none,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1996,1996,Gable,CompShg,HdBoard,HdBoard,none,0.0,3,3,PConc,4,3,No,Rec,138.0,Unf,0.0,778.0,916.0,GasA,4,Y,SBrkr,916,720,0,1636,0.0,0.0,2,1,3,1,3,7,Typ,1,3,Attchd,1996.0,Fin,2.0,386.0,3,3,Y,168,84,0,0,0,0,0,none,none,0,11,2008,WD ,173000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4326.0,839056.0,772.0,12.061046873479915
64,528382020,60,RL,92.0,11764,Pave,none,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,7,1999,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,348.0,4,3,PConc,4,3,No,GLQ,524.0,Unf,0.0,628.0,1152.0,GasA,5,Y,SBrkr,1164,1106,0,2270,0.0,0.0,2,1,4,1,4,9,Typ,1,4,Attchd,1999.0,Fin,3.0,671.0,3,3,Y,132,57,0,0,0,0,0,none,none,0,4,2010,WD ,290000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6216.0,1340928.0,2013.0,12.577636201962656
1799,528458130,60,FV,75.0,9000,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,none,0.0,4,3,PConc,4,3,Av,GLQ,64.0,Unf,0.0,1120.0,1184.0,GasA,5,Y,SBrkr,1184,1426,0,2610,0.0,0.0,2,1,4,1,5,11,Typ,1,4,BuiltIn,2007.0,Fin,2.0,550.0,3,3,Y,208,364,0,0,0,0,0,none,none,0,8,2007,New,303477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6468.0,1401856.0,1100.0,12.623061104072981
